cusip_9,isin,issue_cusip,complete_cusip,issue_id,maturity,offering_date,issue_name,coupon_type,coupon_type_label,offering_yield,security_level,seniority,bond_type,offering_amt,principal_amt,issuer_id,cusip_name,industry_group,industry_code,naics_code,naics_2digit,sector,rating,rating_type,rating_date,convertible,redeemable,putable,rule_144a,amount_outstanding,amount_outstanding_date,rating_broad
55267Y206,US55267Y2063,206,55267Y206,39949,2026-06-30,1996-05-23,QUIPS SER A,F,Fixed,8.0,NON,Not Specified,TPCS,750000.0,25.0,6274.0,MCI CAP I,1.0,11,517111.0,51,Information/Media,D,SPR,2002-07-02,N,Y,N,N,750000.0,1999-03-31,D
550060AA5,US550060AA58,AA5,550060AA5,142238,2026-07-01,1996-06-12,SURPLUS NT RULE 144A,F,Fixed,9.17693,SUB,Subordinated,CDEB,400000.0,1000.0,21001.0,LUMBERMENS MUT CAS CO,2.0,23,524210.0,52,Finance & Insurance,C,MR,2003-06-26,N,N,N,Y,400000.0,1996-06-12,C
78471RAA4,US78471RAA41,AA4,78471RAA4,758707,2026-07-01,2018-05-17,SR NT RULE 144A,F,Fixed,8.25,SEN,Senior Unsecured,CDEB,350000.0,1000.0,48691.0,SRS DISTR INC,1.0,10,238160.0,23,Construction,CCC,SPR,2021-05-18,N,Y,N,Y,350000.0,2018-05-17,CCC
13123XAZ5,US13123XAZ50,AZ5,13123XAZ5,772053,2026-07-01,2018-07-27,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,400000.0,1000.0,8498.0,CALLON PETE CO,1.0,12,211120.0,21,Energy (Oil & Gas),B2,MR,2023-09-29,N,Y,N,N,0.0,2024-04-01,B
25470XAY1,US25470XAY13,AY1,25470XAY1,661133,2026-07-01,2016-09-01,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,1999830.0,1000.0,40795.0,DISH DBS CORP,5.0,11,516210.0,51,Information/Media,C,SPR,2024-10-01,N,Y,N,N,1999830.0,2016-10-04,C
23110AAA4,US23110AAA43,AA4,23110AAA4,832379,2026-07-01,2019-06-12,GTD SR SECD 1ST LIEN NT RULE 144A,F,Fixed,6.75,SS,Senior Subordinated,CDEB,500000.0,1000.0,49535.0,CUMULUS MEDIA NEW HLDGS INC,1.0,11,516110.0,51,Information/Media,Caa3,MR,2024-05-13,N,Y,N,Y,346245.0,2023-06-30,CCC
74965LAA9,US74965LAA98,AA9,74965LAA9,982074,2026-07-01,2021-06-10,GTD SR SECD NT RULE 144A,F,Fixed,3.75,SS,Senior Subordinated,CDEB,500000.0,1000.0,51115.0,RJL LODGING TR L P,2.0,24,531210.0,53,Real Estate,Ba3,MR,2021-06-10,N,Y,N,Y,500000.0,2021-06-17,BB
13123XAX0,US13123XAX03,AX0,13123XAX0,762299,2026-07-01,2018-05-31,GTD SR NT RULE 144A,F,Fixed,6.375,SEN,Senior Unsecured,CDEB,400000.0,1000.0,8498.0,CALLON PETE CO,1.0,12,211120.0,21,Energy (Oil & Gas),BB-,SPR,2023-04-26,N,Y,N,Y,0.0,2018-08-31,BB
031921AA7,US031921AA74,AA7,031921AA7,766369,2026-07-01,2018-06-28,SR NT RULE 144A,F,Fixed,7.75,SEN,Senior Unsecured,CDEB,300000.0,1000.0,48767.0,AMWINS GROUP INC,2.0,23,524210.0,52,Finance & Insurance,B3,MR,2021-07-07,N,Y,N,Y,0.0,2021-07-19,B
25470XAX3,US25470XAX30,AX3,25470XAX3,655547,2026-07-01,2016-06-08,SR NT RULE 144A,F,Fixed,7.75,SEN,Senior Unsecured,CDEB,2000000.0,1000.0,40795.0,DISH DBS CORP,5.0,11,516210.0,51,Information/Media,C,SPR,2024-10-01,N,Y,N,Y,170.0,2016-10-04,C
290408AA1,US290408AA11,AA1,290408AA1,130983,2026-07-05,2001-10-12,BD RULE 144A,F,Fixed,8.159,SEN,Senior Unsecured,CDEB,402000.0,1000.0,35907.0,ELWOOD ENERGY LLC,3.0,31,22121.0,22,Utilities,B-,SPR,2025-02-21,N,Y,N,Y,0.0,2002-03-15,B
290408AB9,US290408AB93,AB9,290408AB9,139563,2026-07-05,2002-01-31,SR SECD BD,F,Fixed,,SS,Senior Subordinated,CDEB,396400.14,100.0,35907.0,ELWOOD ENERGY LLC,3.0,31,22121.0,22,Utilities,B-,SPR,2025-02-21,N,Y,N,N,14924.41252,2025-07-05,B
30162RAC5,US30162RAC51,AC5,30162RAC5,1016419,2026-07-15,2021-12-09,1ST PRIORITY SR SECD NT RULE 144A,F,Fixed,,SS,Senior Subordinated,CDEB,982598.0,1000.0,47563.0,EXELA INTER LLC/ EXELA FIN INC,1.0,10,,na,Other,CCC,SPR,2023-08-22,N,Y,N,Y,23953.211,2023-07-11,CCC
29279VAA2,US29279VAA26,AA2,29279VAA2,765555,2026-07-15,2018-06-21,GLOBAL GTD SR NT RULE 144A,F,Fixed,6.375,SEN,Senior Unsecured,CDEB,500000.0,1000.0,48751.0,ENERGIZER GAMMA ACQUISITION INC,1.0,10,335910.0,33,Manufacturing,B,SPR,2021-08-11,N,Y,N,Y,500000.0,2018-06-21,B
85571BAU9,US85571BAU98,AU9,85571BAU9,985286,2026-07-15,2021-06-29,SR NT RULE 144A,F,Fixed,3.625,SEN,Senior Unsecured,CDEB,400000.0,1000.0,44031.0,STARWOOD PPTY TR INC,2.0,24,525990.0,52,Finance & Insurance,Ba3,MR,2024-06-18,,Y,,Y,400000.0,2021-07-14,BB
36262GAA9,US36262GAA94,AA9,36262GAA9,985520,2026-07-15,2021-06-17,NT RULE 144A,F,Fixed,1.65,SEN,Senior Unsecured,CDEB,400000.0,1000.0,51136.0,GXO LOGISTICS INC,5.0,16,336999.0,33,Manufacturing,Ba1,MR,2023-08-23,N,Y,N,Y,20.0,2022-06-28,BB
887317BA2,US887317BA21,BA2,887317BA2,653219,2026-07-15,2016-05-05,GLOBAL GTD NT,F,Fixed,3.1002,SEN,Senior Unsecured,CDEB,800000.0,1000.0,4108.0,TIME WARNER INC,1.0,15,51211.0,51,Information/Media,BB+,SPR,2025-05-20,N,Y,N,N,16195.0,2025-07-09,BB
389375AJ5,US389375AJ52,AJ5,389375AJ5,655511,2026-07-15,2016-06-07,SR NT RULE 144A,F,Fixed,5.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,36737.0,GRAY TELEVISION INC,1.0,11,51512.0,51,Information/Media,CCC,FR,2025-02-21,N,Y,N,Y,9968.0,2024-06-17,CCC
880349AR6,US880349AR61,AR6,880349AR6,655469,2026-07-15,2016-06-06,GLOBAL GTD SR NT,F,Fixed,5.0,SEN,Senior Unsecured,CDEB,500000.0,1000.0,34296.0,TENNECO INC,1.0,10,322211.0,32,Manufacturing,B,SPR,2021-05-12,N,Y,N,N,0.0,2022-11-17,B
33936YAC9,US33936YAC93,AC9,33936YAC9,766215,2026-07-15,2018-06-26,SR NT RULE 144A,F,Fixed,7.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,47047.0,FLEX ACQUISITION CO INC,2.0,22,,na,Other,Caa2,MR,2019-05-15,N,Y,N,Y,500000.0,2018-06-26,CCC
03674XAN6,US03674XAN66,AN6,03674XAN6,957949,2026-07-15,2020-12-17,GTD SR NT RULE 144A,F,Fixed,8.375,SEN,Senior Unsecured,CDEB,500000.0,1000.0,45021.0,ANTERO RES CORP,1.0,12,541360.0,54,Professional Services,Ba1,MR,2024-10-28,,Y,,Y,0.0,2025-03-05,BB
579489AL9,US579489AL99,AL9,579489AL9,846849,2026-07-15,2019-08-20,GTD SR SECD NT,F,Fixed,,SS,Senior Subordinated,CDEB,268098.0,1000.0,40737.0,MCCLATCHY CO,1.0,11,513110.0,51,Information/Media,Caa3,MR,2020-02-14,N,Y,N,N,0.0,2020-09-30,CCC
82967NAW8,US82967NAW83,AW8,82967NAW8,653505,2026-07-15,2016-05-18,SR NT RULE 144A,F,Fixed,5.375,SEN,Senior Unsecured,CDEB,1000000.0,1000.0,40798.0,SIRIUS XM RADIO INC,5.0,11,516210.0,51,Information/Media,Ba3,MR,2019-12-10,N,Y,N,Y,0.0,2021-09-02,BB
05605HAA8,US05605HAA86,AA8,05605HAA8,758913,2026-07-15,2018-05-18,GTD SR NT RULE 144A,F,Fixed,5.375,SEN,Senior Unsecured,CDEB,400000.0,1000.0,48695.0,BWX TECHNOLOGIES INC,1.0,10,333611.0,33,Manufacturing,BB,SPR,2020-06-11,N,Y,N,Y,0.0,2021-07-15,BB
93369KAB1,US93369KAB17,AB1,93369KAB1,766373,2026-07-15,2018-06-28,GLOBAL GTD SR NT RULE 144A,F,Fixed,9.125,SEN,Senior Unsecured,CDEB,750000.0,1000.0,48769.0,WAND MERGER CORP,2.0,24,522292.0,52,Finance & Insurance,B2,MR,2021-03-04,N,Y,N,Y,0.0,2020-12-11,B
00150LAA9,US00150LAA98,AA9,00150LAA9,764807,2026-07-15,2018-06-14,SR NT RULE 144A,F,Fixed,10.00449,SEN,Senior Unsecured,CDEB,475000.0,1000.0,48735.0,AHP HEALTH PARTNERS INC,1.0,15,622110.0,62,Healthcare,Caa1,MR,2021-06-21,N,Y,N,Y,0.0,2021-07-15,CCC
29272WAA7,US29272WAA71,AA7,29272WAA7,821411,2026-07-15,2018-07-06,SR NT,F,Fixed,6.375,SEN,Senior Unsecured,CDEB,500000.0,1000.0,50681.0,ENERGIZER HLDGS INC NEW,1.0,10,335910.0,33,Manufacturing,B+,SPR,2019-01-16,N,Y,N,N,0.0,2020-10-16,B
910047AC3,US910047AC35,AC3,910047AC3,602715,2026-07-15,2012-12-31,NT,F,Fixed,6.0,SEN,Senior Unsecured,CDEB,326192.0,1000.0,41623.0,UNITED CONTL HLDGS INC,1.0,16,481111.0,48,Transportation,B+,SPR,2015-02-27,N,Y,N,N,0.0,2015-04-01,B
50168AAB6,US50168AAB61,AB6,50168AAB6,832921,2026-07-15,2019-06-18,SR SECD NT RULE 144A,F,Fixed,6.75,SS,Senior Subordinated,CDEB,700000.0,1000.0,49553.0,LABL ESCROW ISSUER LLC,1.0,10,323111.0,32,Manufacturing,B3,MR,2023-12-01,N,Y,N,Y,700000.0,2019-06-18,B
577778BA0,US577778BA04,BA0,577778BA0,41130,2026-07-15,1996-07-12,DEB,F,Fixed,8.3,SEN,Senior Unsecured,CDEB,200000.0,1000.0,2632.0,MACYS RETAIL HLDGS LLC,1.0,14,455110.0,45,Retail Trade,BB,SPR,2009-04-16,N,Y,N,N,0.0,2006-07-17,BB
74736KAF8,US74736KAF84,AF8,74736KAF8,834021,2026-07-15,2019-06-24,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,900000.0,1000.0,46297.0,QORVO INC,1.0,10,334413.0,33,Manufacturing,Ba1,MR,2018-07-10,N,Y,N,N,0.0,2020-10-16,BB
095796AE8,US095796AE85,AE8,095796AE8,764499,2026-07-15,2018-06-14,SR NT RULE 144A,F,Fixed,6.625,SEN,Senior Unsecured,CDEB,300000.0,1000.0,45637.0,BLUE RACER MIDSTREAM LLC/ BLUE RACER FIN CORP,1.0,12,213112.0,21,Energy (Oil & Gas),BB-,FR,2023-02-15,N,Y,N,Y,300000.0,2018-06-14,BB
74736KAE1,US74736KAE10,AE1,74736KAE1,769801,2026-07-15,2018-07-10,GTD SR NT RULE 144A,F,Fixed,5.5,SEN,Senior Unsecured,CDEB,500000.0,1000.0,46297.0,QORVO INC,1.0,10,334413.0,33,Manufacturing,BB+,SPR,2018-07-10,N,Y,N,Y,0.0,2019-06-24,BB
579489AH8,US579489AH87,AH8,579489AH8,768293,2026-07-15,2018-06-29,GTD SR SECD NT RULE 144A,F,Fixed,9.49996,SS,Senior Subordinated,CDEB,310000.0,1000.0,40737.0,MCCLATCHY CO,1.0,11,513110.0,51,Information/Media,D,SPR,2020-02-13,N,Y,N,Y,0.0,2019-08-20,D
023766AA6,US023766AA61,AA6,023766AA6,590521,2026-07-15,2013-03-05,PASS THRU CTF CL B RULE 144A,F,Fixed,5.625,NON,Not Specified,CPAS,156632.0,1000.0,44063.0,AMERICAN AIRLS PASS THRU TR 2013-1B,1.0,16,481111.0,48,Transportation,B+,SPR,2013-03-11,N,Y,N,Y,0.0,2014-07-26,B
50187TAE6,US50187TAE64,AE6,50187TAE6,766365,2026-07-15,2018-06-28,GTD SR NT RULE 144A,F,Fixed,7.00107,SEN,Senior Unsecured,CDEB,300000.0,1000.0,45657.0,LGI HOMES INC,1.0,15,236117.0,23,Construction,Ba2,MR,2021-06-14,N,Y,N,Y,0.0,2021-07-15,BB
019576AA5,US019576AA51,AA5,019576AA5,834525,2026-07-15,2019-06-27,SR SECD NT RULE 144A,F,Fixed,6.625,SS,Senior Subordinated,CDEB,1000000.0,1000.0,49601.0,ALLIED UNVL HOLDCO LLC / ALLIED UNVL FIN CORP,5.0,60,561621.0,56,Administrative Services,B3,MR,2023-06-15,N,Y,N,Y,1940000.0,2020-07-14,B
34540TXU1,US34540TXU14,XU1,34540TXU1,983267,2026-07-20,2021-06-28,FORD CR NTS SER B,F,Fixed,2.55,SEN,Senior Unsecured,RNT,14952.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-06-23,N,Y,N,N,14952.0,2021-06-28,BB
34540TMS8,US34540TMS86,MS8,34540TMS8,740904,2026-07-20,2016-07-05,FORD CR NTS SER B,F,Fixed,3.3,SEN,Senior Unsecured,RNT,12614.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,12614.0,2016-07-05,BB
98310WAS7,US98310WAS70,AS7,98310WAS7,919715,2026-07-31,2020-07-20,SR SECD NT RULE 144A,F,Fixed,6.625,SS,Senior Subordinated,CDEB,650000.0,1000.0,39434.0,WYNDHAM DESTINATIONS INC,1.0,15,721110.0,72,Accommodation & Food,BB+,FR,2023-10-27,N,Y,N,Y,650000.0,2020-07-24,BB
559665AA2,US559665AA25,AA2,559665AA2,770487,2026-08-01,2018-07-17,GTD SR NT RULE 144A,F,Fixed,6.0,SEN,Senior Unsecured,CDEB,400000.0,1000.0,48803.0,MAGNOLIA OIL & GAS OPER LLC/ MAGNOLIA OIL & GAS FIN CORP,1.0,12,211120.0,21,Energy (Oil & Gas),B1,MR,2024-11-12,N,Y,N,Y,400000.0,2018-07-17,B
345370BP4,US345370BP43,BP4,345370BP4,41993,2026-08-01,1996-08-06,DEB,F,Fixed,7.549,SEN,Senior Unsecured,CDEB,250000.0,5000.0,1662.0,FORD MTR CO DEL,1.0,10,336110.0,33,Manufacturing,BB+,FR,2022-05-02,N,N,N,N,172191.0,2021-12-03,BB
428337AA7,US428337AA70,AA7,428337AA7,771799,2026-08-01,2018-07-23,GLOBAL GTD SR NT RULE 144A,F,Fixed,9.5,SEN,Senior Unsecured,CDEB,450000.0,1000.0,48819.0,HI-CRUSH PARTNERS LP,1.0,17,213115.0,21,Energy (Oil & Gas),D,SPR,2020-07-13,N,Y,N,Y,0.0,2020-10-09,D
444454AC6,US444454AC64,AC6,444454AC6,658433,2026-08-01,2016-07-20,SR NT RULE 144A,F,Fixed,5.25,SEN,Senior Unsecured,CDEB,750000.0,1000.0,42935.0,HUGHES SATELLITE SYS CORP,1.0,11,334220.0,33,Manufacturing,CCC+,SPR,2024-03-13,N,Y,N,Y,109.0,2017-05-11,CCC
465741AJ5,US465741AJ57,AJ5,465741AJ5,350861,2026-08-01,2006-08-01,SR SUB NT CONV,F,Fixed,2.5,SENS,Senior Secured,CCOV,300000.0,1000.0,11814.0,ITRON INC,3.0,30,334220.0,33,Manufacturing,B+,SPR,2011-06-01,Y,Y,Y,N,0.0,2011-09-30,B
60041CAA6,US60041CAA62,AA6,60041CAA6,988263,2026-08-01,2021-07-15,SR SECD NT RULE 144A,F,Fixed,6.625,SS,Senior Subordinated,CDEB,785000.0,1000.0,51162.0,MILLENIUM ESCROW CORP,2.0,22,523991.0,52,Finance & Insurance,B,SPR,2021-07-08,N,Y,N,Y,785000.0,2021-07-30,B
694308EV5,US694308EV57,EV5,694308EV5,17580,2026-08-01,1993-07-20,1ST & REF MTG SER 93D,F,Fixed,7.315,SS,Senior Subordinated,CDEB,450000.0,1000.0,3185.0,PACIFIC GAS & ELEC CO,3.0,30,221121.0,22,Utilities,NR,MR,2004-03-12,N,Y,N,N,0.0,2004-04-12,NR
60935YAA7,US60935YAA73,AA7,60935YAA7,987396,2026-08-01,2021-07-14,GTD SR SECD NT RULE 144A,F,Fixed,5.375,SS,Senior Subordinated,CDEB,415000.0,1000.0,51156.0,MONEYGRAM INTL INC,2.0,22,522320.0,52,Finance & Insurance,B2,MR,2021-07-12,N,Y,N,Y,415000.0,2021-07-21,B
444454AF9,US444454AF95,AF9,444454AF9,682897,2026-08-01,2017-04-13,SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,749883.0,1000.0,42935.0,HUGHES SATELLITE SYS CORP,1.0,11,334220.0,33,Manufacturing,CCC-,SPR,2024-03-13,N,Y,N,N,749883.0,2017-05-12,CCC
00489LAD5,US00489LAD55,AD5,00489LAD5,838993,2026-08-01,2019-07-18,SR NT RULE 144A,F,Fixed,10.125,SEN,Senior Unsecured,CDEB,400000.0,1000.0,48055.0,ACRISURE LLC / ACRISURE FIN INC,2.0,23,524210.0,52,Finance & Insurance,Caa2,MR,2021-07-19,N,Y,N,Y,18166.0,2024-07-02,CCC
428040CY3,US428040CY37,CY3,428040CY3,839235,2026-08-01,2019-07-18,GTD SR NT RULE 144A,F,Fixed,7.125,SEN,Senior Unsecured,CDEB,500000.0,1000.0,2018.0,HERTZ CORP,1.0,16,53212.0,53,Real Estate,C,MR,2020-05-29,N,Y,N,Y,0.0,2021-06-30,C
345397ZW6,US345397ZW60,ZW6,345397ZW6,840623,2026-08-01,2019-07-29,GLOBAL NT,F,Fixed,4.542,SEN,Senior Unsecured,CDEB,750000.0,1000.0,1664.0,FORD MTR CR CO,2.0,21,52222.0,52,Finance & Insurance,BB+,FR,2022-05-02,N,Y,N,N,750000.0,2019-07-29,BB
55354GAD2,US55354GAD25,AD2,55354GAD2,658613,2026-08-01,2016-08-01,SR NT RULE 144A,F,Fixed,4.75,SEN,Senior Unsecured,CDEB,500000.0,1000.0,45615.0,MSCI INC,2.0,22,541614.0,54,Professional Services,Ba1,MR,2021-04-29,N,Y,N,Y,500000.0,2016-08-01,BB
702150AD5,US702150AD53,AD5,702150AD5,771541,2026-08-01,2018-07-26,GTD SR NT RULE 144A,F,Fixed,6.625,SEN,Senior Unsecured,CDEB,500000.0,1000.0,43381.0,PARTY CITY HLDGS INC,1.0,15,339999.0,33,Manufacturing,C,MR,2023-01-19,N,Y,N,Y,0.0,2023-10-12,C
444454AE2,US444454AE21,AE2,444454AE2,658435,2026-08-01,2016-07-20,SR NT RULE 144A,F,Fixed,6.625,SEN,Senior Unsecured,CDEB,750000.0,1000.0,42935.0,HUGHES SATELLITE SYS CORP,1.0,11,334220.0,33,Manufacturing,CCC-,SPR,2024-03-13,N,Y,N,Y,117.0,2017-05-11,CCC
524909AW8,US524909AW86,AW8,524909AW8,41682,2026-08-01,1996-07-25,SR SUB NT,F,Fixed,7.5209,SENS,Senior Secured,CDEB,200000.0,1000.0,2445.0,LEHMAN BROS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,N,Y,N,0.0,2012-03-06,C
55342UAG9,US55342UAG94,AG9,55342UAG9,658295,2026-08-01,2016-07-13,GTD GLOBAL SR NT,F,Fixed,5.25,SEN,Senior Unsecured,CDEB,500000.0,1000.0,49695.0,MPT OPER PARTNERSHIP L P/MPT FIN CORP,2.0,22,525990.0,52,Finance & Insurance,Caa1,MR,2025-01-29,N,Y,N,N,500000.0,2016-07-13,CCC
69344BAA3,US69344BAA35,AA3,69344BAA3,774141,2026-08-01,2018-08-02,GLOBAL GTD SR NT RULE 144A,F,Fixed,6.75,SEN,Senior Unsecured,CDEB,315000.0,1000.0,48829.0,PGT ESCROW ISSUER INC,1.0,10,332321.0,33,Manufacturing,B2,MR,2021-01-11,N,Y,N,Y,0.0,2021-09-27,B
444454AD4,US444454AD48,AD4,444454AD4,682893,2026-08-01,2017-04-13,SR SECD NT,F,Fixed,,SS,Senior Subordinated,CDEB,749891.0,1000.0,42935.0,HUGHES SATELLITE SYS CORP,1.0,11,334220.0,33,Manufacturing,CCC+,SPR,2024-03-13,N,Y,N,N,749891.0,2017-05-12,CCC
345397B77,US345397B777,B77,345397B77,990727,2026-08-10,2021-08-05,GLOBAL SR NT,F,Fixed,2.7,SEN,Senior Unsecured,CDEB,1500000.0,1000.0,1664.0,FORD MTR CR CO,2.0,21,52222.0,52,Finance & Insurance,BB+,FR,2022-05-02,N,Y,N,N,1500000.0,2021-08-10,BB
07171JAE6,US07171JAE64,AE6,07171JAE6,42040,2026-08-12,1996-08-07,MTN SER B,F,Fixed,6.56,SEN,Senior Unsecured,CMTN,100000.0,1000.0,452.0,BAUSCH & LOMB INC,1.0,10,339115.0,33,Manufacturing,Ba1,MR,2007-10-29,N,N,Y,N,54.0,2007-10-26,BB
63530QAF6,US63530QAF63,AF6,63530QAF6,660207,2026-08-15,2016-08-16,SR NT RULE 144A,F,Fixed,5.75,SEN,Senior Unsecured,CDEB,250000.0,1000.0,42411.0,NATIONAL CINEMEDIA LLC,1.0,11,512131.0,51,Information/Media,D,SPR,2023-03-17,N,Y,N,Y,0.0,2016-11-09,D
40390DAA3,US40390DAA37,AA3,40390DAA3,775379,2026-08-15,2018-08-09,GLOBAL GTD SR NT RULE 144A,F,Fixed,7.25,SEN,Senior Unsecured,CDEB,400000.0,1000.0,48843.0,HLF FING SARL LLC/ HERBALIFE INTL INC,1.0,14,424210.0,42,Wholesale Trade,BB-,SPR,2018-08-06,N,Y,N,Y,0.0,2021-05-21,BB
70789PAA2,US70789PAA21,AA2,70789PAA2,990951,2026-08-15,2021-07-27,SR NT RULE 144A,F,Fixed,9.5,SEN,Senior Unsecured,CDEB,400000.0,1000.0,51179.0,PENN VA ESCROW LLC,1.0,12,211120.0,21,Energy (Oil & Gas),B,FR,2022-07-22,N,Y,N,Y,400000.0,2021-08-10,B
35905AAA7,US35905AAA79,AA7,35905AAA7,775925,2026-08-15,2018-08-14,GTD SR NT RULE 144A,F,Fixed,6.75,SEN,Senior Unsecured,CDEB,350000.0,1000.0,48855.0,FRONTDOOR INC,1.0,10,561790.0,56,Administrative Services,B,SPR,2020-02-28,N,Y,N,Y,350000.0,2018-08-14,B
205677AA5,US205677AA54,AA5,205677AA5,770907,2026-08-15,2018-07-20,GTD SR NT RULE 144A,F,Fixed,10.50332,SEN,Senior Unsecured,CDEB,850000.0,1000.0,48813.0,COMSTOCK ESCROW CORP,1.0,12,211120.0,21,Energy (Oil & Gas),B+,SPR,2021-09-21,N,Y,N,Y,0.0,2019-05-15,B
25470MAB5,US25470MAB54,AB5,25470MAB5,706157,2026-08-15,2017-08-15,NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,3000000.0,1000.0,46675.0,DISH NETWORK CORP,1.0,15,516210.0,51,Information/Media,D,SPR,2024-11-14,Y,N,N,N,45209.0,2024-11-11,D
177342AN2,US177342AN22,AN2,177342AN2,40433,2026-08-15,1996-06-06,DEB,F,Fixed,6.813,SEN,Senior Unsecured,CDEB,100000.0,1000.0,920.0,CITIZENS UTILS CO DEL,3.0,30,221122.0,22,Utilities,Ca,MR,2020-04-16,N,N,Y,N,0.0,2021-04-30,CC
103304BQ3,US103304BQ38,BQ3,103304BQ3,776221,2026-08-15,2018-08-13,SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,695100.0,1000.0,7195.0,BOYD GAMING CORP,1.0,15,71312.0,71,Arts & Entertainment,Caa1,MR,2021-03-18,N,Y,N,N,695100.0,2018-08-13,CCC
205677AB3,US205677AB38,AB3,205677AB3,826177,2026-08-15,2019-04-16,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,846560.0,1000.0,48813.0,COMSTOCK ESCROW CORP,1.0,12,211120.0,21,Energy (Oil & Gas),B+,FR,2021-06-10,N,Y,N,N,775181.0,2021-03-17,B
63530QAH2,US63530QAH20,AH2,63530QAH2,663571,2026-08-15,2016-10-11,SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,250000.0,1000.0,42411.0,NATIONAL CINEMEDIA LLC,1.0,11,512131.0,51,Information/Media,C,MR,2023-04-12,N,Y,N,N,250000.0,2016-11-09,C
737446AK0,US737446AK05,AK0,737446AK0,658487,2026-08-15,2016-07-25,SR NT RULE 144A,F,Fixed,5.0,SEN,Senior Unsecured,CDEB,1750000.0,1000.0,42841.0,POST HLDGS INC,5.0,10,311230.0,31,Manufacturing,B2,MR,2019-01-15,N,Y,N,Y,0.0,2021-03-11,B
004498AB7,US004498AB73,AB7,004498AB7,775177,2026-08-15,2018-08-07,GTD SR NT RULE 144A,F,Fixed,5.75,SEN,Senior Unsecured,CDEB,400000.0,1000.0,44547.0,ACI WORLDWIDE INC,2.0,21,334419.0,33,Manufacturing,BB,SPR,2025-01-22,N,Y,N,Y,400000.0,2018-08-07,BB
472481AA8,US472481AA80,AA8,472481AA8,989914,2026-08-15,2021-07-28,SR NT RULE 144A,F,Fixed,6.0,SEN,Senior Unsecured,CDEB,300000.0,1000.0,51172.0,JEFFERSON CAP HLDGS LLC,2.0,22,551112.0,55,Management/Holdings,Ba3,MR,2024-10-18,,Y,,Y,300000.0,2021-08-04,BB
25470MAA7,US25470MAA71,AA7,25470MAA7,658609,2026-08-15,2016-08-02,NT CONV RULE 144A,F,Fixed,3.375,SEN,Senior Unsecured,CCOV,2500000.0,1000.0,46675.0,DISH NETWORK CORP,1.0,15,516210.0,51,Information/Media,D,SPR,2024-11-14,Y,N,N,Y,0.0,2017-08-15,D
26483EAJ9,US26483EAJ91,AJ9,26483EAJ9,806123,2026-08-15,2019-02-01,SR NT RULE 144A,F,Fixed,6.875,SEN,Senior Unsecured,CDEB,700000.0,1000.0,35259.0,DUN & BRADSTREET CORP,1.0,15,51919.0,51,Information/Media,BB+,FR,2021-08-13,N,Y,N,Y,0.0,2022-01-18,BB
78469XAE7,US78469XAE76,AE7,78469XAE7,658691,2026-08-15,2016-08-04,SR NT RULE 144A,F,Fixed,5.875,SEN,Senior Unsecured,CDEB,300000.0,1000.0,46229.0,SPX FLOW INC,1.0,10,333519.0,33,Manufacturing,BB,SPR,2019-05-08,N,Y,N,Y,0.0,2021-09-02,BB
15135BAM3,US15135BAM37,AM3,15135BAM3,873911,2026-08-15,2019-11-01,SR NT RULE 144A,F,Fixed,,SEN,Senior Unsecured,CDEB,747218.0,1000.0,39635.0,CENTENE CORP DEL,2.0,23,524114.0,52,Finance & Insurance,BB+,FR,2021-06-15,N,Y,N,Y,0.0,2021-08-15,BB
816196AT6,US816196AT67,AT6,816196AT6,840367,2026-08-15,2019-07-29,GTD SR NT RULE 144A,F,Fixed,6.25,SEN,Senior Unsecured,CDEB,550000.0,1000.0,35533.0,SELECT MED CORP,1.0,15,62231.0,62,Healthcare,B1,MR,2024-11-12,N,Y,N,Y,1225000.0,2019-12-10,B
94946TAD8,US94946TAD81,AD8,94946TAD8,775175,2026-08-15,2018-08-08,GTD SR NT RULE 144A,F,Fixed,5.375,SEN,Senior Unsecured,CDEB,750000.0,1000.0,44693.0,WELLCARE HEALTH PLANS INC,2.0,23,524292.0,52,Finance & Insurance,Ba1,MR,2020-02-10,N,Y,N,Y,2782.0,2020-01-22,BB
